id;numero;date_introduction;observations;bl_suppression;date_suppression;date_modification;date_creation;gp_situation_id;quantite;pi_pi_id;produit_id;date_livraison;id_fiche;a_planifier;site_id;quantite_planifie;type;informations_stock;informations_affectation;type_ordre;lieu_livraison;numero_interne;prix_unitaire;client;designation;reference;qt_coupe;qt_eng;qt_sort;qt_fini;qt_colis;qt_exp;qt_sup1;qt_sup2;qt_sup3;remarques_prod;semaine;model_label;delivered_third;status_code;ordre_type;ligne_production;ehd;chd (date prévue);date_creation_commande;cdd (date réelle);has_planning;status_planning;id_fiche_complement;sf_produit_id;process_produit;date_sortie;inspection;sites_ids;code_conception_produit;traitement_produit;go_prod;theme_id;sites_ids_gpro_col;nombre_colis_refuses;nombre_colis_controles;resultat_controle_interne;nombre_colis;commentaire_qte;date_fin_controle_interne;status_export;implantation;modifier_qt_sortie_manuel;controle_interne;saison_designation;as_export;qte_sortie_chaine;test_labo;maj_qte_of_avec_importation;quantite_from_detail;split;commande_mere;commande_mere_automatique;qte_prise_prod;qte_recue_prod;qte_prise_coupe;qte_recu_coupe;qte_prete_coupe;division_coupe;division_fini;go_shippement;generation;maj_lieu_livraison;nombre_colis_refuses_aql_tournant;nombre_colis_controles_aql_tournant;week_cdd;qte_entree_dos;qte_sortie_dos;qte_entree_devant;qte_sortie_devant;qte_entree_assemblage;qte_entree_finition;qte_entree_preparation;qte_sortie_preparation;qte_supp4;qte_supp1;qte_supp2;qte_supp3;qte_finition;effectif_dos;efficience_dos;effectif_devant;efficience_devant;effectif_assemblage;efficience_assemblage;effectif_preparation;efficience_preparation;qte_sortie_assemblage;premiere_genration_of;code_njp;temps_total_coupe;temps_total_montage;temps_total_emballage;temps_total_preparation;temps_total_controle;temps_total_dos;temps_total_devant;temps_total_assemblage;temps;temps_theorique;efficience_finition;temps_total_finition;effectif_finition;shot;pbd;ped;shipped_qty;remaining_qty;delivered_qty;responsable;customer;ordre_coupe;supplier;laveur;ligne_produit_id;spl_id;spl_designation;magasin_id_tissu;magasin_id_fourniture_conf;magasin_id_fourniture_cond;gp_importation_id;picking_date;efficience;effectif;reservation_tissu;reservation_fourniture;bon_commande;qte_trt;qte_eclatement;qte_sortie_coupe;temps_coupe;temps_matelassage;qte_psc_sortie_controle;qte_psc_entree_finition;qte_psc_sortie_finition;qte_psc_sortie_chaine;qte_psc_engagement;qte_psc_entree_cond;qte_psc_sortie_cond;has_resrvation_global;generateur_fiche_colisage;has_resrvation_global_tissu;has_resrvation_global_fourniture;date_reservation_globale;qte_envoi_intervenant
30269;4522814878;09/05/2025;;f;;;;;20;14;1886;05/06/2025;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;3.15;PROXY TUNISIE;ANA BRA;8916518;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Order to confirm;Replenishement;;05/06/2025;05/06/2025;08/05/2025;11/06/2025;t;Non Planifier;;5;;;non;;341973;;;6;;0;0;;1;;;Standard;NON;f;;;;0;NON;f;20;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;20/05/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29659;202941;24/01/2025;;f;;;;;1944;16;1971;14/02/2025;;t;;0;Ferme;;;;;202941;;EMINENCE;MB 1PIECE;X2647;0;0;0;0;0;0;;;;;;;;V;;;14/02/2025;14/02/2025;;18/02/2025;t;Non Planifier;;19;;;non;;X2647;;;263;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;1944;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
30237;4522796618;09/05/2025;;f;;;;;320;14;1883;06/06/2025;;t;;0;Ferme;;;WoDo;BOOSTER LATAM;;4.15;PROXY TUNISIE;1 PIECE ANDREA ALL OVER;8916519;0;0;0;0;0;0;;;;;;;BOOSTER LATAM;Order to confirm;Replenishement;;06/06/2025;06/06/2025;07/05/2025;05/08/2025;t;Non Planifier;;19;;;non;;335546;;;6;;0;0;;8;;;Standard;NON;f;;;;0;NON;f;320;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;15/05/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
27146;4519790700;13/10/2023;;f;;;;;160;14;1680;26/02/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;5.694;PROXY;CARLA BRA;8851371;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Implantation;;26/02/2024;27/02/2024;23/08/2023;06/03/2024;t;Non Planifier;;4;;;non;;335559;;;6;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;0;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27960;2001085773-1SN05C-22;20/12/2023;;f;;;;;7650;566;1613;19/04/2024;;t;;0;Ferme;;;;ITALY;2001085773;0;CALZEDONIA;BRIEF;1SN05C;0;0;0;0;0;0;;;;;;;ITALY;V;;;19/04/2024;19/04/2024;20/12/2023;23/04/2024;t;Non Planifier;;34;;;non;;1SN05C;;;240;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;7650;f;;;0;0;0;0;0;;;non;;f;0;0;172024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
28390;4521032973;11/06/2024;;f;;;;;400;14;1679;08/06/2024;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;5.8;PROXY;CARLA BRA;8800412;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Replenishement;;08/06/2024;03/06/2024;08/05/2024;12/06/2024;t;Non Planifier;;4;;;non;;335559;;;6;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;0;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;823;;;;;;;;;;;;;;;;;;;;1;f;f;;
27900;2001071131-1SC05C-1905 PHARD;20/12/2023;;f;;;;;7860;566;1641;22/03/2024;;t;;0;Ferme;;;;ITALY;2001071131;0;CALZEDONIA;CULOTTE COTONE  EL.TO;1SC05C;0;0;0;0;0;0;;;;;;;ITALY;V;;;22/03/2024;22/03/2024;08/11/2023;26/03/2023;t;Non Planifier;;26;;;non;;1SC05C;;;28;;0;0;;0;;;Standard;NON;f;;SS23;;0;NON;f;7860;f;;;0;0;0;0;0;;;non;;f;0;0;122024;;;;;;;;;;;;;;;;;;;;;;;;;0;3.32;0.36;0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27361;4519743151;13/10/2023;;f;;;;;1260;14;1669;11/05/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;3.16;PROXY;TOP 500 MC BOY;8874218;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Implantation;;11/05/2024;14/05/2024;11/08/2023;22/05/2024;t;Non Planifier;;18;;;non;;346989;;;6;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;0;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
29432;109590;30/11/2024;;f;;;;;425;43;1807;17/12/2024;;t;;0;Ferme;;;;;109590;0.95;DMT;Tee-SHIRT HOMME  MANCHE Longue;04149UU-T;0;0;0;0;0;0;;;;;;;;V;;;17/12/2024;17/12/2024;;18/12/2024;t;Non Planifier;;18;;;non;;04149UU;;;194;;0;0;;4;;;Standard;NON;f;;;;0;NON;f;425;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29433;109639;30/11/2024;;f;;;;;950;43;1722;17/12/2024;;t;;0;Ferme;;;;;109639;0.81;DMT;TS mch. courtes;03102UU-T;0;0;0;0;0;0;;;;;;;;V;;;17/12/2024;17/12/2024;;18/12/2024;t;Non Planifier;;18;;;non;;03102UU;;;241;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;950;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;0;4.08;1.49;0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;;;;;;;;;;;;;;1;f;f;;
30045;4522708495;18/04/2025;;f;;;;;920;14;1696;09/06/2025;;t;;0;Ferme;;;WoDo;CAC Molins;;4.36;PROXY TUNISIE;ELENA PUSH UP;8646424;0;0;0;0;0;0;;;;;;;CAC Molins;Order to confirm;Replenishement;;09/06/2025;09/06/2025;16/04/2025;18/06/2025;t;Non Planifier;;21;;;non;;329734;;;6;;0;0;;14;;;Standard;NON;f;;;;0;NON;f;920;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;08/05/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
27465;4519783175;13/10/2023;;f;;;;;8780;14;1701;19/04/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;3.03;PROXY;AGATHA BRA;8873998;0;4912;6368;260;0;0;;;;;;;CAC ST MARTIN;Pending order;Implantation;;19/04/2024;23/04/2024;19/08/2023;01/05/2024;t;Non Planifier;;5;;;non;;339567;;;6;;0;0;;0;;;Standard;NON;f;;;;5714;NON;f;0;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
30073;4522708037;21/04/2025;;f;;;;;612;14;1894;09/06/2025;;t;;0;Ferme;;;WoDo;CAC Molins;;4.25;PROXY TUNISIE;DARIA TRIANGLE ALL OVER;8915765;0;0;0;0;0;0;;;;;;;CAC Molins;Order to confirm;Replenishement;;09/06/2025;09/06/2025;16/04/2025;18/06/2025;t;Non Planifier;;19;;;non;;110425;;;6;;0;0;;28;;;Standard;NON;f;;;;0;NON;f;612;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;14/05/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29765;4522525987;12/03/2025;;f;;;;;480;14;1896;29/05/2025;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;4.36;PROXY TUNISIE;ELENA FOLK PUSH-UP UNI;8917877;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Order to confirm;Replenishement;;29/05/2025;29/05/2025;12/03/2025;04/06/2025;t;Non Planifier;;21;;;non;;329734;;;6;;0;0;;8;;;Standard;NON;f;;;;0;NON;f;480;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29041;4521602473;02/10/2024;;f;;;;;288;14;1553;22/03/2025;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;3.41;PROXY;UVTOP500S ALL OVER PARROT;8756526;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Replenishement;;22/03/2025;24/03/2025;05/09/2024;02/04/2025;t;Non Planifier;;4;;;non;;125487;;;6;;0;0;;6;;;Standard;NON;f;;;;0;NON;f;288;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
28924;4521434960;02/10/2024;;f;;;;;168;14;1890;06/03/2025;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;3.74;PROXY;AURELY BRA UNI;8940639;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Implantation;;06/03/2025;06/03/2025;07/08/2024;12/03/2025;t;Non Planifier;;5;;;non;;339524;;;6;;0;0;;4;;;Standard;NON;f;;;;0;NON;f;168;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
28031;2001085773-1SP05B-001 BIANCO;22/12/2023;;f;;;;;4050;566;1615;19/04/2024;;t;;0;Ferme;;;;ITALY;2001085773;0;CALZEDONIA;STRING;1SP05B;0;0;0;0;0;0;;;;;;;ITALY;V;;;19/04/2024;19/04/2024;20/12/2023;23/04/2024;t;Non Planifier;;32;;;non;;1SP05B;;;28;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;4050;f;;;0;0;0;0;0;;;non;;f;0;0;172024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
28305;4521080261;11/06/2024;;f;;;;;240;14;1539;24/06/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;4.18;PROXY;ELENA FOLK PUSH-UP UNI-YELLOW;8789118;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Replenishement;;24/06/2024;20/06/2024;22/05/2024;26/06/2024;t;Non Planifier;;21;;;non;;329734;;;6;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;0;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;823;;;;;;;;;;;;;;;;;;;;1;f;f;;
28954;4521427270;02/10/2024;;f;;;;;420;14;1878;31/03/2025;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;5.35;PROXY;CARLA BRA;8919733;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Implantation;;31/03/2025;31/03/2025;07/08/2024;09/04/2025;t;Non Planifier;;5;;;non;;335559;;;6;;0;0;;21;;;Standard;NON;f;;;;0;NON;f;420;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
27901;2001071131-1SP060F-624T BLU ASSOLUTO;20/12/2023;;f;;;;;11310;566;1660;22/03/2024;;t;;0;Ferme;;;;ITALY;2001071131;0;CALZEDONIA;PERIZOMA FIANCHETTO PIZZO;1SP060F;0;0;0;0;0;0;;;;;;;ITALY;V;;;22/03/2024;22/03/2024;08/11/2023;26/03/2023;t;Non Planifier;;23;;;non;;1SP060F;;;28;;0;0;;0;;;Standard;NON;f;;SS23;;0;NON;f;11310;f;;;0;0;0;0;0;;;non;;f;0;0;122024;;;;;;;;;;;;;;;;;;;;;;;;;0;3.14;0.525;0.15;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27903;2001071131-1SB5060-001 BIANCO;20/12/2023;;f;;;;;7470;566;1623;22/03/2024;;t;;0;Ferme;;;;ITALY;2001071131;0;CALZEDONIA;BRASILIANO COTONE/PIZZO;1SB5060;0;0;0;0;0;0;;;;;;;ITALY;V;;;22/03/2024;22/03/2024;08/11/2023;26/03/2023;t;Non Planifier;;34;;;non;;1SB5060;;;28;;0;0;;0;;;Standard;NON;f;;SS23;;0;NON;f;7470;f;;;0;0;0;0;0;;;non;;f;0;0;122024;;;;;;;;;;;;;;;;;;;;;;;;;0.4;3.29;0.46;0;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
26584;2001009879/128;01/08/2023;;f;;;;;7650;566;1600;30/11/2023;;t;;0;Ferme;;;;;2001009879;;CALZEDONIA;CULOTTE COTONE/PIZZO , XL , 019 BLACK;1SC5060;0;0;0;0;0;0;;;;;;;;D;;;30/11/2023;30/11/2023;01/08/2023;30/11/2023;t;Non Planifier;;622554;;;non;;1SC5060;;;28;;0;0;;0;;;Standard;NON;f;;SS23;;0;NON;f;7650;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
26616;2000984341/7;01/08/2023;;f;;;;;234;566;1610;22/09/2023;;t;;0;Ferme;;;;;2000984341;;CALZEDONIA;BRAZILIAN MICRO , L , 1905 PHARD;1SB01C;0;0;0;0;0;0;;;;;;;;D;;;22/09/2023;22/09/2023;01/08/2023;22/09/2023;t;Non Planifier;;34;;;non;;1SB01C;;;232;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;234;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
29695;110989;17/02/2025;;f;;;;;1563;43;1732;25/02/2025;;t;;0;Ferme;;;;;110989;;DMT;CHEMISE SS MANCHE;73905UU;0;0;0;0;0;0;;;;;;;;V;;;25/02/2025;25/02/2025;;26/02/2025;t;Non Planifier;;9;;;non;;73905UU;;;194;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;1563;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;08/05/2025;;0.95;6.47;1.29;0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
26618;2000984341/9;01/08/2023;;f;;;;;270;566;1610;22/09/2023;;t;;0;Ferme;;;;;2000984341;;CALZEDONIA;BRAZILIAN MICRO , S , 1905 PHARD;1SB01C;0;0;0;0;0;0;;;;;;;;D;;;22/09/2023;22/09/2023;01/08/2023;22/09/2023;t;Non Planifier;;34;;;non;;1SB01C;;;232;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;270;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27041;2001020861/12;11/10/2023;;f;;;;;300;566;1612;22/12/2023;;t;;0;Ferme;;;;;;;CALZEDONIA;CULOTTE PIZZO;1SC060;0;0;0;0;0;0;;;;;;;;D;;;22/12/2023;22/12/2023;;22/12/2023;t;Non Planifier;;622554;;;non;;1SC060;;;28;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;300;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
26621;2001009879/142;01/08/2023;;f;;;;;1200;566;1645;30/11/2023;;t;;0;Ferme;;;;;2001009879;;CALZEDONIA;SLIP SGAMBATO PIZZO , M , 001 blanc;1SN060S;0;0;0;0;0;0;;;;;;;;D;;;30/11/2023;30/11/2023;01/08/2023;30/11/2023;t;Non Planifier;;26;;;non;;1SN060S;;;232;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;1200;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
28925;4521436605;02/10/2024;;f;;;;;216;14;1889;10/04/2025;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;3.74;PROXY;AURELY BRA UNI;8941152;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Implantation;;10/04/2025;10/04/2025;07/08/2024;16/04/2025;t;Non Planifier;;5;;;non;;339524;;;6;;0;0;;5;;;Standard;NON;f;;;;0;NON;f;216;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
28557;4521661385;20/09/2024;;f;;;;;72;14;1526;19/02/2025;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;3.4;PROXY;ISA BRA ALL OVER BLACK;8756379;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Replenishement;;19/02/2025;22/02/2025;18/09/2024;04/03/2025;t;Non Planifier;;5;;;non;;339730;;;6;;0;0;;3;;;Standard;NON;f;;;;0;NON;f;72;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
28256;4520979302;08/05/2024;;f;;;;;1265;14;1539;12/06/2024;;t;;0;Ferme;;;;;4520979302;;PROXY;ELENA FOLK PUSH-UP UNI-YELLOW;8789118;0;0;0;0;0;0;;;;;;;;V;;;12/06/2024;12/06/2024;;12/06/2024;t;Non Planifier;;21;;;non;;329734;;;6;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;1265;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;09/05/2024;;0;5.45;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
29685;4522337532;05/02/2025;;f;;;;;536;14;1703;03/03/2025;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;3.36;PROXY TUNISIE;MARY 1_PIECE;8800546;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Order to confirm;Replenishement;;03/03/2025;03/03/2025;05/02/2025;12/03/2025;t;Non Planifier;;19;;;non;;346424;;;6;;0;0;;30;;;Standard;NON;f;;;;0;NON;f;536;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
27131;4519767968;13/10/2023;;f;;;;;835;14;1539;29/04/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;4.178;PROXY;ELENA FOLK PUSH-UP UNI-YELLOW;8789118;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Implantation;;29/04/2024;30/04/2024;17/08/2023;08/05/2024;t;Non Planifier;;21;;;non;;329734;;;6;;0;0;;0;;;Standard;NON;f;;;;0;NON;t;0;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
30274;112311;13/05/2025;;f;;;;;2552;43;1751;20/05/2025;;t;;0;Ferme;;;;;112311;;DMT;SOUS PUL;73909UU;0;0;0;0;0;0;;;;;;;;V;;;20/05/2025;20/05/2025;;21/05/2025;t;Non Planifier;;4;;;non;;73909UU;;;245;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;2552;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;24/05/2025;;0.7;5.35;0.79;0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
30275;112246;13/05/2025;;f;;;;;1365;43;1722;20/05/2025;;t;;0;Ferme;;;;;112246;;DMT;TS mch. courtes;03102UU-T;0;0;0;0;0;0;;;;;;;;V;;;20/05/2025;20/05/2025;;21/05/2025;t;Non Planifier;;18;;;non;;03102UU;;;241;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;1365;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;21/05/2025;;0;4.08;1.49;0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
27006;2001009879/56;10/10/2023;;f;;;;;2130;566;1639;17/11/2023;;t;;0;Ferme;;;;;2001009879;;CALZEDONIA;SLIP ALTO;1SN5060E;0;0;0;0;0;0;;;;;;;;D;;;17/11/2023;17/11/2023;;17/11/2023;t;Non Planifier;;622557;;;non;;1SN5060E;;;28;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;2130;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27628;4519471965;13/10/2023;;f;;;;;3184;14;1553;06/03/2024;;f;2;3184;Ferme;;;WoDo;CAC ROUVIGNIES;;3.407;PROXY;UVTOP500S ALL OVER PARROT;8756526;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Replenishement;;06/03/2024;08/03/2024;01/06/2023;18/03/2024;t;Non Prod;;4;;;non;2;125487;;;6;;0;0;;54;;;Standard;NON;f;;;;0;NON;f;2272;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
26634;2001009879/133;01/08/2023;;f;;;;;3720;566;1600;30/11/2023;;t;;0;Ferme;;;;;2001009879;;CALZEDONIA;CULOTTE COTONE/PIZZO , L , 3106 CREMA DI LATE;1SC5060;0;2804;1840;5822;0;0;;;;;;;;D;;;30/11/2023;30/11/2023;01/08/2023;30/11/2023;t;Non Planifier;;622554;;;non;;1SC5060;;;28;;0;0;;0;;;Standard;NON;f;;SS23;;7564;NON;f;3720;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27761;4520166894;16/11/2023;;f;;;;;40;14;1527;06/05/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;3.752;PROXY;BEA 1PIECE OPECO BLACK;8756334;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Replenishement;;06/05/2024;07/05/2024;09/11/2023;15/05/2024;t;Non Planifier;;19;;;non;;339638;;;6;;0;0;;2;;;Standard;NON;f;;;;0;NON;f;40;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
